gene_id,Adipose_Aggregate,Brain_Aggregate,Heart_Aggregate,Liver,Muscle_Skeletal
ENSG00000242349,2.109223735,1.962795499,13.69814958,1.664012389,0.59152675
ENSG00000175206,7.544627302,4.254011141,16335.16208,2.338642832,4.23278741
ENSG00000120937,1.267714678,1.687755949,2361.914466,0.353571416,0.601845679
ENSG00000224904,0.073508816,0.031236887,0.427524587,0.005497199,0.485818462
ENSG00000199347,0.616999408,0.174039143,0.195410889,0.101494779,0.229891283
ENSG00000201801,0.129552391,0.035907917,0.079239932,0.013820354,0.056825131
ENSG00000116685,39.40295611,19.63046261,22.58282464,34.13725664,33.32084682
ENSG00000083444,75.35640141,22.47101364,45.4821218,54.16345133,25.79603985
ENSG00000116688,57.23929764,58.49451031,152.5792098,40.75743363,160.1781943
ENSG00000270914,0.003259128,0.003799017,0.003597184,0.001729646,0.0054
ENSG00000116691,24.85068965,16.3045985,9.79725438,11.62286283,14.952066
ENSG00000202461,0.702161994,0.217780252,0.352244012,0.206657965,0.122936986
ENSG00000276869,0.010687294,0.010351294,0.04444983,0.01139646,0.008740224
ENSG00000243539,0.006736407,0.004287933,0.00590647,0.004192743,0.002653499
ENSG00000120949,6.73687328,0.719096069,1.040006827,0.08250273,0.645516476
ENSG00000201135,0.003573512,0.001202481,0.006849,0.00160531,0.00083462
ENSG00000227875,0.035912636,0.011609016,0.020305066,0.010378407,0.015662491
ENSG00000283789,0.007441303,0.004649437,0.044725343,0,0.006304732
ENSG00000028137,110.5367442,10.8414872,16.6423068,30.19421239,12.54354421
ENSG00000263676,0.009451361,0.01146772,0.028736387,0.006541593,0.00276812
ENSG00000225196,0.056629717,0.00694737,0.020195484,0.011911726,0.013266725
ENSG00000252969,0.03493971,0.004287273,0.014643325,0.006761903,0.004653549
ENSG00000048707,15.72371809,9.353082789,9.489900879,4.392853097,13.18531507
ENSG00000239149,3.173690261,0.876409276,1.316562895,0.812336726,0.771900137
ENSG00000229484,1.295385542,0.110850809,0.070479599,2.515307522,0.06287802
ENSG00000162496,184.8669778,20.00282534,39.82357886,168.2922566,45.29136986
ENSG00000221340,1.542373107,0.075313305,0.202688611,0.879187611,0.119635392
ENSG00000276830,0.051700075,0.004642067,0.024697939,0.033863717,0.018043587
ENSG00000272482,9.137583036,0.406310953,1.078257076,1.196768673,0.880989502
ENSG00000204518,0.986941808,0.006022106,0.033281182,0.008950177,0.017415583
ENSG00000226166,0.03069394,0.009873458,0.012433028,0.002497345,0.014021544
ENSG00000188984,0.069273623,0.001971343,0.011624212,0.003068243,0.005615425
ENSG00000157330,0.015401305,0.342314822,0.007457617,0.005030075,0.122079386
ENSG00000116726,0.003931301,0.012799209,0.008285274,0.002338637,0.005432366
ENSG00000116721,0.001192124,0.006375465,0.006201301,0.003645796,0.002579496
ENSG00000228338,0.002880221,0.002299363,0.045281575,0.001360088,0.003103101
ENSG00000239810,0.001097921,0.001809045,0.009233816,0.012334071,0.004084458
ENSG00000231103,0.00132077,0.00087583,0.005953502,0.01722531,0.001088842
ENSG00000179172,0.087376848,0.068433132,0.044786578,0.060296659,0.054533051
ENSG00000120952,0.001896247,0.014724456,0.001928268,0.074770345,0.003545118
ENSG00000243073,0.000842415,0.001498655,0.001065279,0.032388584,0.001995529
ENSG00000187545,0.000738234,0.000937754,0.001635653,0.815844867,0.001852204
ENSG00000204510,0.000891806,0.005531798,0.000890962,0.032672743,0.000582042
ENSG00000207434,0.001057001,0.00030861,0.001821445,0,0.001185181
ENSG00000234064,0.00053669,0.000545868,0.000365844,0.000630265,0.000911806
ENSG00000232423,0.000493166,0.000775279,0.000337609,0.001292035,0.001111096
ENSG00000274178,0.000975572,0.004037536,0.000452693,0.00155704,0.001210573
ENSG00000274764,0.000410709,0.001269726,0.000247306,0.000632611,0.001192316
ENSG00000277058,0.016767737,0.010659575,0.006959784,0.00763515,0.00824594
ENSG00000229571,0.000209255,0.000174617,0.0000364,6.06E-05,0.000126824
ENSG00000277862,0.000714669,0.000311118,0.000246128,0.000354071,0.000250623
ENSG00000236179,0.000617114,0.000766538,0.001117733,0.001280221,0.000867783
ENSG00000275774,0.023572406,0.016480463,0.010841881,0.012691903,0.01410599
ENSG00000229978,0.000672404,0.000269818,0.000153865,0.000276372,3.82E-05
ENSG00000233336,0,0,0,0,0
ENSG00000280267,0.000207866,0.000137135,0.000165881,0.000252611,0.000227908
ENSG00000179412,0.013804608,0.009302622,0.006215132,0.007140752,0.006779452
ENSG00000204505,0.00062428,0.000773421,0.000370262,0.00363646,0.001428817
ENSG00000279169,0.000437525,0.000656025,0.000362621,0.000117345,0.00083807
ENSG00000279804,0.000740822,0.001220786,0.000505448,0.001862566,0.001647918
ENSG00000250894,0.001039913,0.001615516,0.001499276,0.004601991,0.003011333
ENSG00000270601,0.000178986,0.000531658,0.000237667,0.000471903,0.000338941
ENSG00000231219,0.000368657,0.000224444,0.00011302,0,0.000237721
ENSG00000207511,0.001320837,9.01E-05,0.000277547,0.001125664,0.000242839
ENSG00000182330,0.001845289,0.006875685,0.000913902,0.057896876,0.001691995
ENSG00000237700,0.000791189,0.000520956,0.000220319,0.456167965,0.000695479
ENSG00000204501,0.000925025,0.002008427,0.001485717,0.045389336,0.002486102
ENSG00000228229,0,0.000186482,0.000135548,0.000353717,0
ENSG00000204481,0.000985808,0.005575888,0.000986696,0.003613903,0.002197772
ENSG00000204480,0.001825233,0.004392079,0.001649963,0.005869115,0.007609639
ENSG00000204479,0.001979259,0.002138054,0.000964579,0.009464779,0.003834658
ENSG00000204478,0.001719096,0.004520952,0.002737379,0.002716858,0.013305641
ENSG00000162494,0.491800593,1.784315854,1.050357285,0.013042142,33.21046824
ENSG00000259961,0.011054029,0.343886381,0.07368107,0.001768628,1.037445255
ENSG00000215909,0.003687402,0.005108962,0.00391857,0.002096018,0.006696986
ENSG00000162493,42.19845673,7.498311503,7.665118167,0.277010721,15.39567372
ENSG00000222952,0.01076882,0.001423115,0.00275146,0,0.007985679
ENSG00000237445,0.115732572,0.040313819,0.015136507,0,0.09106543
ENSG00000253085,0.006578282,0.024664574,0.0034316,0.001138053,0.004842341
ENSG00000116731,17.07979657,15.27192677,7.084430078,3.680747788,13.52846824
ENSG00000189337,9.338474202,22.7094493,2.038520747,1.711311947,0.551821694
ENSG00000252151,0.001824086,0.001618216,0.001479107,0,0.000383313
ENSG00000231606,0.532331861,0.034870979,0.060123887,0.008147345,0.061385679
ENSG00000234593,0.025932993,0.012289865,0.011024942,0.000570354,0.004638319
ENSG00000235829,0.019629484,0.0647328,0.005962261,0.001366549,0.003533661
ENSG00000175147,0.435015111,6.647398585,0.14404976,0.18484292,0.075632996
ENSG00000171729,7.03435662,8.359887851,3.348567339,2.528971681,1.181932877
ENSG00000204464,0.020448037,0.052405138,0.020385988,0.007396283,0.00562142
ENSG00000215720,0.016550033,0.12696396,0.009334113,0.009372168,0.003114035
ENSG00000278480,0.027904303,0.115058129,0.013392718,0.012145487,0.006329913
ENSG00000142621,0.118715172,0.410812836,0.03938998,0.032663235,0.021551599
ENSG00000233485,0.111431312,0.076321481,0.095046932,0.022819801,0.012390608
ENSG00000236045,0.061088144,0.061879002,0.024269782,0.011131283,0.010505181
ENSG00000228140,0.05597507,0.136788724,0.015374511,0.026813956,0.008502553
ENSG00000142634,62.11141366,56.14220079,15.77836287,23.02432743,5.264073474
ENSG00000162438,2.34409737,0.323449948,0.31735004,0.585069597,0.223132268
ENSG00000142615,3.953960328,0.651198138,0.558269534,1.315159071,0.469028783
ENSG00000215704,1.044351564,0.200311518,0.146207329,0.309549071,0.133744822
ENSG00000132906,7.961612135,7.776251616,5.139078058,4.655256637,4.576925405
ENSG00000116138,5.757807772,4.855807662,2.867541664,5.444946903,5.80664259
ENSG00000251866,0.011395788,0.00956568,0.009329528,0.008298673,0.008544583
ENSG00000272510,0.352764832,0.300166727,0.09295748,5.272877434,1.083980224
ENSG00000116771,0.287339265,0.918501741,0.09709448,32.96039381,9.629052304
ENSG00000237301,0.041428201,0.178066526,0.031787718,0.038318858,0.341757065
ENSG00000235084,1.343866133,1.302650763,0.965318955,0.894649602,1.528347198
ENSG00000252417,0,0.00077582,0.000807871,0.002224779,0.001599128
ENSG00000236500,0.007261762,0.01045517,0.003326552,0.007218142,0.176805928
ENSG00000197312,18.90048392,5.468177236,5.293655159,13.81682301,25.50139975
ENSG00000271742,0.251147257,0.246073888,0.082747777,0.039383628,0.948365243
ENSG00000116786,75.62178647,93.31738862,46.55062278,16.5440708,118.0103985
ENSG00000237938,1.635916238,0.494583646,0.815945786,0.365041062,1.28847335
ENSG00000162461,4.230652421,6.822423855,6.12774338,3.797881593,27.90627397
ENSG00000162460,0.028690184,0.009423874,0.013321347,35.09791372,0.015127765
ENSG00000224459,0.219708089,0.019190018,0.069217024,0.077134204,0.023443076
ENSG00000162458,36.64806233,1.395913871,25.70684432,3.818900885,3.029079452
ENSG00000224321,1.464976543,0.145288797,0.097603935,1.563433407,0.141393014
ENSG00000233954,4.990589819,6.181954927,10.02883421,2.370414602,7.394022416
ENSG00000178715,1.688779349,0.622206719,0.772532998,0.520062434,1.394384035
ENSG00000179743,3.217112313,4.455740122,2.286735787,1.618423009,6.035599004
ENSG00000065526,27.08061031,16.00434235,9.048911853,8.668004425,17.88621669
ENSG00000270620,0.074141797,0.0293598,0.037823865,0.025673451,0.032797584
ENSG00000116809,21.36865426,14.92829349,9.787648674,8.090154867,13.80612951
ENSG00000234607,0.06667101,0.066806619,0.022118596,0.017399646,0.01409056
ENSG00000231353,0.00288842,0.002322888,0.002332302,0.004776858,0.004643848
ENSG00000275503,0.004443139,0.002412103,0.005781488,0.005806637,0.005976227
ENSG00000224966,0.003398769,0.002216291,0.005409772,0.003028717,0.005951245
ENSG00000183888,0.04314058,2.561496796,0.21412995,0.006530642,0.132600624
ENSG00000173641,187.3498372,4.474389795,1462.946893,1.64979115,1099.669365
ENSG00000186510,0.957308592,2.257811254,0.383843579,0.191615491,0.556158917
ENSG00000232456,0.117071308,10.02425332,0.813187423,0.050094845,0.023559651
ENSG00000184908,0.503445284,2.101524771,1.774546808,0.025300115,0.057241204
ENSG00000185519,0.399621955,26.94006744,3.398640184,0.240870885,0.081146349
ENSG00000142627,33.5011447,2.827312268,11.54029331,13.96724336,3.91479203
ENSG00000227959,0.716732665,0.092033305,0.2979542,0.499857257,0.152246426
ENSG00000224621,0.383115429,0.046393012,0.138097449,0.351088938,0.081878232
ENSG00000142632,6.694055089,1.023826591,2.3162387,1.508706195,0.931993699
ENSG00000237276,0.518462767,0.377895821,0.338066276,0.593849646,0.084968138
ENSG00000132881,2.668313371,5.467469779,2.384568007,2.136014159,1.359481183
ENSG00000233929,2.535362719,1.148263977,0.633940267,2.872495133,5.025183188
ENSG00000037637,10.43901826,7.184921718,5.466098679,3.614119469,8.732215442
ENSG00000055070,52.74624415,19.63803436,27.41974763,21.70852655,44.50801993
ENSG00000226457,0.21984324,0.125848082,0.081106387,0.075423584,0.158921943
ENSG00000187144,0.062420511,0.224174323,0.018920243,0.262918504,0.035858483
ENSG00000157191,56.07750461,19.92085149,12.47528981,17.00512832,5.808067248
ENSG00000226029,2.049635286,4.982681139,0.911674322,0.412575752,0.517643699
ENSG00000080947,3.760612515,9.009962805,1.639957582,0.741140265,0.888067895
ENSG00000206652,0.058189012,0.022797431,0.005801798,0.011631416,0.005583599
ENSG00000261135,0.111015699,0.723296155,0.040542387,0.247388186,0.038648032
ENSG00000224174,0.104387484,0.201292087,0.035684879,0.046400973,0.017448605
ENSG00000233421,0.090633772,0.448659352,0.06916167,0.080068319,0.05525159
ENSG00000277344,0,0.000668856,0,0,0.002535492
ENSG00000268991,0.007054112,0.224908413,0.003120432,0.003017035,0.004306999
ENSG00000225710,0.013819456,0.023339707,0.046485895,0.00982885,0.178406986
ENSG00000219481,3.090562204,4.83806692,1.346255275,1.873552655,1.113025766
ENSG00000271732,0.098654749,0.18593533,0.034139222,0.833846947,0.035000523
ENSG00000215908,17.6517696,26.03452516,6.966185736,37.16048673,9.198678705
ENSG00000186301,2.831108165,2.224781053,1.024878628,221.0273894,0.451543499
ENSG00000282143,0.009260996,0.014185427,0.006560291,0.005173451,0.007222715
ENSG00000207513,0.000759719,0.002143919,0.000774515,0.000932743,0
ENSG00000237847,0.002085244,0.001722341,0.002553189,0.001416283,0.002245479
ENSG00000280114,0.015863488,0.125836095,0.020296349,0.785768097,0.06220066
ENSG00000236698,0.844017364,0.520894177,0.394816275,1.260001283,0.846436575
ENSG00000268869,0.028431049,0.162319408,0.015395278,0.442747611,0.017258844
ENSG00000279151,0.003843134,0.005774556,0.002901988,0.015255796,0.005591719
ENSG00000279132,0.001848665,0.001662122,0.002741108,0.00162031,0.002139402
ENSG00000282740,0.001801544,0.002106573,0.001036005,0.001469469,0.001795517
ENSG00000207389,0.001337606,0.001195269,0.000667949,0,0.001000996
ENSG00000227684,0.025846513,0.029034523,0.024505262,0.014345133,0.030716488
ENSG00000186715,0.761987735,0.651292275,0.265522623,25.82438009,0.137480478
ENSG00000223643,0.001005299,0.005410599,0.002599574,0.018706106,0.003964247
ENSG00000230239,0.02101942,0.022284942,0.018263947,0.077059115,0.04269675
ENSG00000263811,0.000852036,0.000239157,0.001533289,0.002014602,0.003279577
ENSG00000228549,0.127355083,0.765211226,0.117449151,0.260419863,0.081015359
ENSG00000238142,10.14366601,5.360509317,3.767631034,7.259638496,3.675454047
ENSG00000235241,3.244879604,2.812184314,1.617801647,1.965592478,1.714634134
ENSG00000207005,0.095879831,0.03659997,0.006998425,0.019092035,0.007554284
ENSG00000272426,0.303143066,0.48487451,0.179359255,0.259112478,0.086994172
ENSG00000058453,15.22836481,16.36250208,5.149684231,2.760548673,4.648347447
ENSG00000117122,17.74797599,0.152692899,3.122871848,0.359475044,0.794815729
ENSG00000226526,0.256510672,0.026237319,0.038061496,0.008633053,0.031791519
ENSG00000159363,23.30683406,72.34588569,7.108109055,4.823269912,11.81214197
ENSG00000117118,86.87726371,60.53121388,134.361497,125.3629646,184.3316189
ENSG00000117115,2.11582423,60.78563013,0.452512065,0.579716858,189.5738892
ENSG00000204362,0.023333999,0.003006,0.003564484,0.002660181,0.002494466
ENSG00000282843,0.00182119,0.00165775,0.001105734,0.002976549,0.00095792
ENSG00000142623,0.116952819,0.318308907,0.018444345,1.097332562,0.040983081
ENSG00000142619,0.104138998,0.010442187,0.004139077,0.00720342,0.041660098
ENSG00000266634,0.002494296,0.000904273,0,0.003124779,0.000433499
ENSG00000159339,1.608564253,0.363084735,0.63916553,1.139579159,0.200937827
ENSG00000276747,0.010323788,0.007043983,0.004251913,0.008193597,0.019593654
ENSG00000179051,31.34636062,17.89062721,9.028096665,10.65984513,6.901750934
ENSG00000074964,25.44562683,30.09050562,17.5035212,59.61212389,29.58657783
ENSG00000236648,0.003883716,0.011703176,0.048201009,0.020041372,0.003918531
ENSG00000117148,0.006417626,0.035383911,0.004900022,0.011966593,0.006474396
ENSG00000261781,0.000794629,0.051033489,0.000364554,0.000914982,0.001505181
ENSG00000117154,3.173404422,50.39867165,0.725988123,0.358596637,0.30771269
ENSG00000280222,0.075619055,0.356419497,0.020579638,0.014731059,0.006658522
ENSG00000230035,0.003766997,0.030421291,0.001522026,0.000215177,0.001688319
ENSG00000225387,0.007578698,0.071173236,0.009789286,0.002995575,0.000445455
ENSG00000179023,0.383814281,0.147549152,0.013635215,3.484927876,0.007246276
ENSG00000235282,0.006253446,0.009998562,0.002470222,0.002607832,0.003052366
ENSG00000225478,0.000278204,0.001663562,0.000340672,0,0.012460112
ENSG00000009709,0.003483819,0.496691182,0.004257829,0.002293075,1.811143462
ENSG00000179002,0.016028693,0.009450839,0.003062617,0.010982836,0.015343127
ENSG00000159423,40.68103146,44.77798355,16.91834277,282.8722124,44.26163138
ENSG00000265606,0.000896018,0.002061724,0.002049933,0.001753982,0.001749938
ENSG00000221662,0.001305958,0.000876391,0,0.003080973,0.001205978
ENSG00000169991,6.908168479,14.09333215,2.96158757,4.434758407,6.280517186
ENSG00000272084,0.99660893,1.032462815,0.496433458,0.80924115,0.916663362
ENSG00000127481,27.74999324,14.09155982,11.58570968,13.48078761,33.73595019
ENSG00000230424,1.92421244,1.135598826,1.410078632,0.312705088,0.924429514
ENSG00000127463,11.83891194,8.73542053,6.249134434,5.450610619,9.36217061
ENSG00000053372,27.23384682,18.69168233,9.466993592,14.2300354,16.56520672
ENSG00000211454,1.147779022,2.374978904,0.193042695,28.35065708,0.363382951
ENSG00000162482,2.388066925,3.269379231,0.446404731,80.28225221,0.363051644
ENSG00000270728,1.630779753,3.281570683,0.564687312,1.094522212,1.368920946
ENSG00000053371,53.13078844,37.2607034,25.71235399,40.95106637,39.09120922
ENSG00000200403,0.175726458,0.114173731,0.070725935,0.195361062,0.029079203
ENSG00000040487,12.9806028,13.74338521,5.352357437,13.90528319,8.241631382
ENSG00000077549,151.2874317,79.5246283,75.97210819,40.32147345,118.6726526
ENSG00000240490,0.076158564,0.033777531,0.03083971,0.017444823,0.023420199
ENSG00000201609,0.017688066,0.006299234,0.003512328,0.002904867,0.000579328
ENSG00000235185,0.028056036,0.112717487,0.145178114,0.013257478,0.014083661
ENSG00000173436,21.5484788,24.80739071,27.7248412,8.360535398,19.55293524
ENSG00000226396,7.658569502,4.014324857,4.599272258,3.614326991,1.992386961
ENSG00000158747,155.6952408,59.47705161,47.4725917,2.626342035,11.91733375
ENSG00000158748,0.059085036,1.368616549,0.016207326,0.010191062,0.013251249
ENSG00000162542,13.7729055,1.980396478,3.784367971,5.513699115,1.901616189
ENSG00000178828,0.064348804,0.007805384,0.007476588,0.454079248,0.008900423
ENSG00000235434,2.562345804,0.008988492,0.02175557,0.018224027,0.008700012
ENSG00000169914,6.348213342,8.101411835,2.755551383,2.333806637,3.903875467
ENSG00000188784,0.008114065,0.017108674,0.004067467,0.002847035,0.00360056
ENSG00000242688,0.0077238,0.004092597,0.003973291,0.003835885,0.002111407
ENSG00000188257,644.7774501,0.564873148,548.7675377,662.7779611,36.5855477
ENSG00000127472,6.339301437,4.873706208,61.28322827,3.401399558,0.274822291
ENSG00000117215,0.120825095,0.024067266,0.015937083,0.047204451,0.008277252
ENSG00000158786,0.043772387,0.008747918,0.026775276,0.009742385,0.016463554
ENSG00000227066,0.115298804,0.160890761,0.032879793,1.959793407,0.031089594
ENSG00000187980,0.034892338,0.078740735,0.016876338,0.051335558,0.005014123
ENSG00000225986,0.698470725,3.639628157,0.659071093,0.255283142,0.13891944
ENSG00000162543,0.980047296,2.588575184,1.539388417,2.992386018,0.243582276
ENSG00000228105,0.006502221,0.012215165,0.003367734,0.004965221,0.00392066
